8,3,3,24,2,17,8,18,16,1,13,19,22,19,25,22,30,24,25,19,19,12,23,1,11,1,20,9
21,24,4,13,23,15,12,22,23,7,29,15,4,29,19,28,21,5,29,15,12,15,21,16,27,28,28,26
11,3,14,2,28,30,28,23,27,1,27,7,7,3,30,24,26,10,16,20,24,25,10,7,3,5,27,6
3,19,16,25,18,17,12,20,24,28,18,4,2,27,1,21,8,22,8,9,15,28,21,18,13,8,3,16
23,8,29,23,4,22,20,9,16,2,19,21,22,11,1,29,23,12,19,28,25,20,29,11,28,19,21,6
28,28,13,10,15,26,27,17,29,25,1,10,7,23,5,7,3,17,18,5,28,23,25,1,19,5,22,4
9,18,26,15,2,14,11,18,19,9,7,26,14,14,30,28,12,10,21,2,15,22,9,11,2,16,9,6
4,12,22,10,5,24,8,12,30,16,9,24,13,18,18,24,11,22,22,14,24,27,20,10,14,20,19,18
10,15,14,16,6,5,15,8,18,27,22,21,7,19,29,26,1,28,20,28,4,15,1,10,25,25,13,7
22,12,27,16,5,21,2,15,2,23,18,8,4,11,7,14,1,1,7,6,29,25,9,17,30,22,14,26
14,5,21,11,23,9,16,7,1,6,16,17,17,14,24,9,10,13,25,24,9,18,10,24,19,8,9,28
4,10,17,14,7,7,2,28,2,8,16,26,25,30,14,25,16,21,19,15,1,1,7,17,28,20,18,27
26,27,23,15,30,18,4,21,20,2,10,10,13,27,7,2,28,29,29,9,5,15,9,28,19,24,28,3
3,30,17,17,20,5,3,6,16,1,26,7,27,23,6,14,11,9,2,4,25,6,20,29,22,9,23,11
19,25,26,7,21,1,19,21,16,24,21,8,25,1,17,28,4,22,12,13,10,26,18,11,22,24,9,28
11,19,26,11,13,22,18,21,5,19,17,27,4,16,29,18,19,25,10,24,19,22,25,30,28,11,2,23
8,16,15,28,23,21,10,27,28,11,26,4,14,27,23,15,6,15,9,24,27,30,22,28,14,15,10,19
25,26,13,3,20,25,13,19,5,19,5,14,6,2,20,8,30,7,10,22,30,10,25,13,2,8,27,8
24,17,15,8,12,22,3,3,28,23,15,20,14,5,11,18,11,26,19,25,11,15,29,8,6,18,20,15
2,30,1,12,28,5,25,18,5,27,2,15,30,18,10,7,23,20,9,26,29,7,3,7,20,2,28,10
19,7,2,24,2,18,1,28,23,3,23,9,10,23,14,14,24,5,25,23,5,22,16,16,10,24,17,25
28,24,22,26,8,16,30,28,26,9,13,13,17,12,15,20,28,30,16,7,24,19,14,16,7,5,5,27
22,16,14,8,2,6,30,29,11,27,2,25,23,16,19,15,22,13,6,23,8,27,19,11,9,10,2,10
11,7,20,3,11,4,7,10,25,5,12,12,12,16,9,2,28,22,14,8,1,29,24,25,30,13,19,26
28,4,30,22,5,21,19,5,7,30,15,20,10,9,21,18,2,25,11,23,18,18,13,17,26,24,10,12
13,25,3,28,16,12,13,21,5,20,8,22,27,5,25,29,8,25,29,22,9,7,24,5,2,27,8,10
21,14,27,11,12,8,22,13,27,17,5,28,27,30,13,12,18,20,26,14,24,15,10,1,25,19,3,6
2,29,27,19,5,3,30,22,24,27,10,20,13,13,2,22,21,1,25,10,25,12,18,13,1,24,17,7
4,26,17,24,6,16,11,29,20,16,24,25,30,21,19,22,10,7,2,11,14,19,11,24,24,24,12,21
11,15,19,11,16,24,19,28,10,17,14,27,2,4,2,6,8,1,10,4,23,27,4,25,23,6,23,16
15,23,30,13,5,21,18,6,27,14,9,6,3,21,12,23,23,5,10,11,17,6,17,24,14,8,28,15
12,25,18,10,1,3,13,17,17,2,23,12,16,26,9,24,22,5,2,2,15,11,2,18,27,13,29,10
7,7,29,27,23,4,25,3,26,30,5,30,8,25,6,21,13,29,25,21,27,23,2,10,7,26,30,1
23,1,14,18,4,4,11,11,3,26,19,13,2,7,28,23,30,2,24,20,5,11,5,29,19,8,14,14
6,20,20,27,4,25,10,26,17,18,26,5,15,26,19,18,10,13,20,21,25,10,11,6,2,10,27,13
26,15,30,26,20,27,6,14,6,23,9,8,28,3,6,12,6,20,6,9,23,18,19,7,19,24,19,26
10,15,25,24,28,27,30,2,18,30,16,19,21,5,12,18,4,13,23,23,4,29,1,13,5,18,20,8
26,24,8,27,8,10,4,22,28,15,10,1,3,5,25,6,5,17,18,18,7,2,3,7,1,27,22,12
14,13,20,11,8,23,6,25,23,19,12,12,2,20,21,19,4,23,20,30,5,25,9,19,30,3,2,25
21,2,26,11,19,23,8,15,26,29,23,11,29,30,13,16,6,7,17,18,12,14,4,8,8,22,8,19
4,1,12,6,21,12,5,22,24,1,24,9,12,6,24,5,30,9,2,5,13,24,13,23,16,15,14,7
29,19,4,27,16,20,12,25,18,18,20,17,26,22,23,6,14,8,6,6,21,29,8,29,21,3,7,11
18,19,20,7,29,28,24,5,27,27,24,23,25,29,17,12,19,15,10,21,2,8,9,8,9,8,17,30
11,6,7,13,13,1,7,29,29,14,19,29,29,18,9,17,15,14,12,22,12,26,10,6,24,17,10,11
10,12,29,21,11,24,25,22,21,11,11,24,22,19,14,6,26,11,22,15,30,22,24,25,26,25,18,15
27,1,20,26,22,27,20,18,15,29,18,5,23,18,27,5,4,19,1,24,13,4,11,13,25,26,12,18
19,5,26,17,6,10,25,21,22,15,2,26,29,27,22,28,24,17,22,12,26,20,22,7,25,25,3,23
20,7,2,27,16,2,29,11,4,2,30,13,23,7,13,20,18,6,25,17,13,13,20,8,4,30,22,30
13,19,22,12,8,3,1,15,13,5,10,28,28,11,25,23,18,9,19,20,7,2,20,20,30,16,11,8
18,24,23,16,10,30,28,15,10,18,6,21,6,29,7,13,26,28,20,2,19,27,20,26,11,3,23,12
29,3,13,23,22,24,28,19,12,24,18,28,14,10,14,1,4,29,14,9,25,7,24,2,27,10,19,21
5,28,5,8,8,17,17,7,5,13,29,13,1,19,1,2,11,22,19,10,14,20,23,13,19,15,17,22
10,12,26,13,5,7,15,15,20,10,21,27,24,7,27,21,30,2,8,7,7,22,21,5,21,10,8,16
5,23,20,23,30,25,27,23,18,17,8,24,5,16,13,1,2,22,16,7,23,3,14,17,7,10,16,18
22,22,22,26,30,30,10,28,21,28,28,30,11,4,4,13,25,15,3,21,10,20,4,30,24,1,23,3
9,3,17,20,9,10,2,26,25,12,25,5,7,16,11,4,25,17,27,20,29,1,23,23,8,26,9,2
19,23,3,29,7,7,19,19,12,8,21,1,2,8,19,13,21,28,15,24,10,30,6,7,5,4,4,9
10,24,13,14,1,1,8,3,9,26,29,30,28,23,23,17,27,26,18,22,12,10,3,10,11,15,23,19
17,27,25,3,3,10,9,18,26,7,30,2,30,17,4,26,29,15,27,17,7,19,10,9,17,13,27,30
22,3,3,17,8,20,16,13,1,26,27,18,15,5,22,20,26,16,23,26,7,8,11,26,19,6,12,29
17,17,17,21,14,9,27,23,5,14,24,11,2,22,25,4,19,9,3,2,27,21,13,1,20,2,24,15
22,7,29,3,8,17,27,15,9,6,5,6,9,30,16,13,23,13,25,16,13,8,8,10,3,11,2,27
4,17,1,13,15,12,2,28,16,22,3,15,25,11,25,14,5,27,24,28,6,1,9,8,7,9,2,14
30,20,30,28,16,30,12,23,5,23,22,27,28,18,27,1,10,10,21,3,13,24,5,6,17,4,21,3
9,23,6,7,11,18,29,27,22,6,30,26,29,3,9,12,6,27,1,19,5,8,29,27,18,30,1,6
15,24,11,12,9,9,14,12,18,15,17,11,19,30,10,4,11,26,4,11,16,23,30,21,4,3,28,1
25,9,19,11,17,24,13,28,26,18,17,21,19,27,25,22,10,20,30,5,29,25,16,23,26,21,20,22
24,20,9,7,11,14,18,9,27,6,24,26,18,12,9,24,10,14,22,20,28,9,11,14,4,24,3,30
23,26,16,27,4,21,5,6,9,11,10,6,9,17,26,5,27,5,17,18,17,23,14,13,29,1,24,16
10,25,3,18,11,19,17,1,21,28,22,28,8,4,15,29,5,17,11,12,14,7,17,30,7,16,14,1
13,3,28,4,27,19,27,14,8,22,26,21,1,25,14,30,13,20,11,13,8,15,9,13,21,13,3,3
9,4,11,26,6,16,19,19,30,19,1,19,8,1,22,13,22,21,12,19,24,18,17,18,6,1,23,28
25,16,14,15,17,24,6,5,12,1,16,15,7,26,30,24,19,22,6,8,24,27,22,30,1,14,10,21
17,24,20,6,24,22,24,15,6,17,2,14,25,18,2,22,5,28,12,28,19,23,29,14,25,16,4,29
24,14,14,3,15,16,18,18,11,11,22,16,2,16,19,3,21,22,13,7,25,1,26,4,3,12,2,25
26,7,11,8,18,26,21,23,3,29,30,10,30,14,11,25,7,27,27,4,5,26,24,3,4,27,4,24
19,11,1,3,14,24,23,5,30,14,28,6,25,27,1,22,23,4,8,12,20,1,28,7,16,29,20,30
14,8,5,21,23,27,5,22,29,27,26,7,21,7,26,23,29,21,9,9,25,2,11,30,20,22,5,18
14,24,18,15,4,23,21,22,9,8,13,28,22,10,23,26,9,1,21,14,6,5,9,25,21,12,6,12
28,5,1,2,23,17,9,5,10,11,3,28,16,4,14,22,8,11,17,16,10,16,22,20,1,21,13,9
16,23,25,23,18,10,25,4,7,12,5,6,2,18,16,28,29,23,28,3,21,18,17,10,26,21,3,12
14,12,1,2,4,30,20,18,16,11,11,6,9,11,15,27,6,12,15,22,1,25,21,9,24,11,18,29
6,16,28,28,8,14,21,25,12,4,2,2,29,29,13,19,13,22,24,11,3,21,4,14,6,12,12,20
22,22,9,24,13,21,12,1,13,13,29,25,20,20,15,3,10,13,23,2,13,2,26,2,17,7,27,15
13,14,22,27,2,2,4,20,25,9,20,9,18,12,6,30,24,29,22,13,7,1,5,24,19,10,8,20
26,7,7,6,25,27,19,30,22,3,24,19,17,25,8,1,24,15,15,1,26,27,9,19,16,14,9,12
9,29,8,22,25,14,24,19,3,14,15,21,24,7,9,21,6,4,26,12,23,4,30,5,26,7,24,30
28,19,20,11,18,7,21,23,25,2,24,3,2,20,29,10,30,24,7,20,19,18,13,13,19,28,19,6
30,3,27,18,20,25,21,14,25,4,4,18,16,16,27,5,10,23,11,4,5,20,5,2,1,5,11,10
6,8,23,21,19,16,24,22,5,7,14,7,29,15,16,27,21,20,4,4,22,8,3,26,17,15,1,10
29,25,17,16,14,12,8,17,12,13,29,1,22,5,1,4,10,4,6,20,5,9,12,12,1,8,19,29
6,28,4,4,15,15,24,10,20,28,24,18,7,30,15,8,21,3,12,18,8,30,16,14,10,11,6,20
14,6,15,7,24,10,12,15,9,26,17,8,12,21,14,12,11,18,14,5,24,4,21,29,26,1,21,6
12,21,25,4,10,4,27,15,14,17,25,28,19,1,30,26,17,5,6,18,17,5,4,23,28,1,26,10
15,17,11,23,19,6,3,19,2,14,28,8,24,30,29,24,24,16,17,24,5,26,12,21,26,4,20,8
18,3,6,10,8,18,30,28,7,3,9,13,28,11,25,4,7,29,25,17,6,10,29,13,14,3,6,20
5,20,28,16,17,26,2,30,8,19,30,7,30,2,18,21,8,5,26,24,2,9,15,27,10,3,2,8
4,24,26,6,13,11,23,17,6,23,26,3,10,26,26,18,29,18,17,5,23,9,5,9,7,12,19,27
6,1,7,15,24,25,27,15,24,24,25,20,9,2,16,16,9,24,15,6,13,27,28,22,16,27,15,25
20,18,30,2,22,27,11,5,17,12,9,16,30,12,25,6,24,28,27,22,24,20,30,13,27,13,14,10
3,15,29,28,10,2,26,6,25,24,29,13,21,11,30,27,16,30,7,2,2,23,28,19,1,24,2,1
18,17,5,10,14,1,3,2,14,12,6,28,17,19,11,1,30,14,1,13,20,3,27,27,7,12,8,11
18,11,27,17,1,26,19,8,19,19,30,21,9,29,14,5,24,9,16,13,12,28,20,17,23,19,11,15
21,8,3,2,23,23,14,4,15,20,28,21,1,4,13,11,15,11,5,22,20,23,4,28,27,26,29,21
21,10,24,12,15,5,18,11,16,28,28,17,15,11,20,5,11,25,13,9,15,10,3,12,14,19,25,29
5,6,6,28,24,24,13,6,26,17,7,26,17,2,25,18,14,19,8,9,3,29,17,2,13,20,6,12
8,12,28,27,10,19,7,11,23,30,23,21,29,15,10,25,19,17,23,14,16,15,29,25,12,17,27,7
19,4,16,4,19,1,28,14,19,10,17,28,26,14,26,14,27,17,11,18,20,23,14,26,28,23,27,23
14,3,15,24,23,30,22,19,15,19,3,29,18,26,6,9,1,25,18,2,20,16,29,25,6,9,17,27
21,20,7,27,4,5,1,16,26,23,5,26,22,7,29,8,15,13,1,24,17,5,26,3,5,25,3,28
5,20,18,15,13,26,28,26,13,7,25,13,26,20,14,8,21,23,10,13,17,21,11,24,9,24,11,17
25,4,22,9,3,3,12,6,6,21,13,27,10,4,26,8,18,19,29,27,22,18,13,13,16,21,11,14
9,25,6,20,15,12,1,9,15,16,11,23,8,8,3,1,10,14,4,14,25,3,6,21,25,14,25,7
22,10,24,13,23,29,27,11,15,23,12,29,3,18,24,3,8,6,19,15,16,13,3,2,18,28,19,6
20,16,25,2,17,25,18,6,22,29,30,10,11,22,16,17,2,5,11,8,10,4,13,19,25,11,22,10
7,22,26,26,10,21,22,30,29,11,13,9,30,18,11,10,7,10,4,24,27,17,1,13,17,11,27,17
4,6,7,6,4,8,30,30,4,5,30,20,1,17,19,22,23,2,9,22,23,3,13,16,8,28,13,20
22,13,10,30,25,6,27,23,4,7,6,23,19,11,7,2,10,14,24,11,28,10,21,15,3,5,24,1
24,21,29,6,26,10,9,21,26,1,25,25,21,27,18,16,27,16,3,12,26,12,7,24,4,3,23,12
22,25,27,21,12,26,29,13,8,30,27,10,2,17,7,10,19,30,20,2,23,5,19,17,2,12,6,13
15,6,3,23,18,28,29,1,4,5,13,25,28,5,8,27,19,24,10,10,5,27,5,5,13,21,20,17
7,11,19,1,21,17,29,3,28,5,23,5,18,6,7,15,17,26,4,18,28,22,28,9,2,27,8,18
2,28,10,27,8,12,25,23,17,13,5,11,7,6,30,15,1,6,22,30,21,21,19,18,18,2,20,16
13,11,29,24,10,11,2,30,26,27,27,6,11,14,28,4,21,23,12,23,22,14,8,27,5,8,28,12
10,22,10,7,23,10,11,7,15,11,2,26,4,1,20,5,9,16,19,8,23,15,28,25,20,28,24,30
3,2,20,3,14,21,20,4,18,21,14,2,4,22,19,10,22,17,19,22,25,4,19,20,19,21,19,25
25,16,17,25,16,11,4,14,22,29,13,14,11,16,18,18,2,17,4,1,26,18,3,4,10,2,6,30
14,30,14,23,2,25,10,2,4,20,17,23,18,6,19,23,4,5,12,9,16,1,19,3,17,19,30,7
14,14,15,14,6,5,30,22,16,20,13,16,7,16,14,12,1,11,14,20,30,10,30,6,21,27,14,13
12,12,6,14,26,4,19,21,5,3,18,14,7,27,8,14,22,26,3,1,17,7,2,6,6,10,7,4
14,10,23,9,22,18,11,5,15,30,20,3,27,23,8,28,24,30,14,4,3,17,14,25,25,13,27,6
10,1,8,17,27,16,8,25,11,10,22,20,16,3,30,22,7,30,4,24,30,5,13,6,26,4,2,28
27,28,15,9,21,6,26,14,22,3,7,12,16,13,18,15,9,25,18,30,17,22,19,25,10,3,7,5
18,3,22,23,14,11,29,13,25,14,29,11,7,16,1,4,24,23,9,17,18,28,27,2,17,2,11,5
10,20,30,19,30,21,27,19,12,14,28,5,15,6,20,25,27,8,23,1,22,15,2,17,25,20,18,20
6,20,7,13,1,24,3,5,15,10,11,17,20,12,22,10,25,4,3,13,9,3,5,9,9,10,14,25
19,13,25,10,4,7,14,22,8,16,5,21,3,15,11,17,27,7,12,11,24,22,23,21,18,6,12,4
16,28,4,21,11,9,17,2,16,2,14,14,29,30,3,9,29,12,10,24,22,19,13,3,29,4,2,28
21,4,23,28,25,10,7,10,13,14,11,25,29,10,2,26,24,29,12,24,20,14,22,6,26,19,13,28
16,2,23,7,7,20,12,12,9,16,19,19,24,23,27,16,2,16,25,13,17,17,9,1,22,8,8,7
13,18,3,7,28,10,24,12,22,4,18,10,28,21,18,8,10,23,1,27,18,7,4,10,24,30,11,29
23,23,16,30,12,6,29,22,14,13,22,14,30,15,24,29,29,15,16,26,30,1,21,29,7,11,20,7
14,23,13,28,29,26,20,29,19,18,29,23,22,27,25,27,2,17,28,3,13,6,12,9,15,15,29,22
2,17,23,1,16,23,8,21,30,25,16,4,26,26,11,11,17,23,5,4,7,24,28,20,14,17,24,9
11,4,13,14,27,28,27,2,26,28,7,30,19,4,28,7,2,24,7,17,26,1,23,23,11,25,16,8
20,3,18,30,29,30,11,26,12,2,8,29,29,9,16,19,17,5,16,3,27,21,19,20,11,7,13,10
12,21,3,2,13,19,13,23,11,8,1,20,24,2,26,1,17,9,19,17,16,4,6,6,10,13,11,29
15,29,19,22,17,1,15,21,29,6,16,10,27,24,9,9,5,27,10,26,26,19,3,2,19,26,25,8
15,28,22,30,8,14,8,12,19,9,3,24,18,5,2,12,23,9,21,23,25,28,2,14,4,16,4,27
26,18,4,21,6,7,7,2,14,17,3,13,16,28,21,26,24,16,9,21,17,22,10,11,6,3,14,18
26,9,27,23,11,12,16,2,6,12,18,11,29,30,28,7,7,8,7,28,8,6,21,18,8,13,10,5
8,23,16,4,24,19,6,6,21,10,3,4,12,19,21,12,29,28,23,18,24,4,5,28,26,16,11,20
19,9,16,28,3,12,25,13,27,14,18,10,25,23,17,27,6,4,17,19,16,9,19,10,21,23,12,5
19,19,9,8,9,16,18,12,25,5,2,1,25,8,16,15,11,13,23,2,18,9,22,23,29,22,5,10
20,6,8,10,1,20,25,8,6,10,2,9,6,5,2,2,2,17,25,9,23,5,29,9,30,10,17,11
27,16,9,18,12,8,22,19,28,22,30,5,13,9,10,1,11,15,27,13,7,21,21,13,28,27,18,16
7,29,11,21,4,15,12,21,1,15,28,28,13,14,5,11,17,20,26,15,26,29,28,15,14,4,4,7
25,27,20,15,20,7,12,29,11,10,2,29,27,20,30,27,18,29,30,24,16,11,26,8,1,4,21,9
2,26,7,30,11,5,26,5,25,13,8,7,2,7,30,7,19,28,18,7,29,2,28,16,4,11,21,15
1,13,15,17,17,3,27,16,4,2,18,23,24,26,3,6,21,24,22,10,12,20,20,4,16,14,11,1
29,21,26,30,14,11,4,13,28,22,20,29,10,14,4,17,10,26,13,3,30,22,26,11,20,12,3,12
23,11,1,3,23,27,17,13,7,18,9,14,22,20,8,29,4,23,30,28,16,4,25,21,2,8,1,8
26,16,11,3,9,23,20,18,22,18,7,13,28,21,10,22,18,30,12,10,14,27,7,27,12,5,26,20
16,10,1,15,27,10,17,22,8,6,5,30,30,20,8,17,17,18,1,25,24,3,4,3,27,22,24,30
9,14,21,4,27,1,3,12,17,22,17,19,4,19,15,12,25,13,10,24,19,21,11,25,5,1,26,14
7,29,18,5,16,18,13,24,15,1,3,30,18,27,30,25,2,12,21,6,19,23,9,15,12,30,11,19
4,27,30,27,5,20,6,19,4,12,3,17,6,22,27,24,10,11,7,23,21,16,24,23,10,21,25,15
21,4,24,17,8,25,20,19,2,6,25,29,22,11,21,20,10,5,30,27,26,15,5,2,24,19,28,18
4,8,17,15,25,22,29,1,19,17,9,12,2,9,23,5,16,8,2,11,25,4,14,6,21,29,19,6
29,22,23,20,27,2,15,25,20,11,5,1,13,20,1,23,26,19,26,18,22,1,17,17,17,18,23,30
24,12,24,27,3,23,3,27,24,20,15,1,24,29,15,5,3,2,29,6,3,22,10,2,3,2,14,28
6,7,3,10,9,15,1,9,17,9,28,20,18,4,29,7,5,25,24,24,17,12,14,16,20,18,28,3
3,23,24,2,9,6,22,18,18,6,22,9,28,6,18,25,4,9,19,29,23,4,28,8,8,21,12,24
24,17,21,21,18,29,7,25,16,26,11,12,13,11,19,30,4,15,27,11,25,20,12,11,30,29,10,30
25,16,25,19,25,29,25,2,15,1,22,30,30,23,9,9,29,7,17,12,15,28,5,23,24,1,29,4
5,10,22,20,19,8,1,1,2,22,18,14,17,17,15,3,24,28,12,2,11,4,12,24,12,29,15,27
11,2,25,24,30,21,28,5,10,2,11,23,23,9,7,7,19,4,25,29,14,2,29,27,20,27,24,1
29,28,9,21,24,4,20,30,27,24,14,27,20,10,24,23,17,19,10,2,27,6,5,8,4,16,14,10
4,29,5,3,27,27,7,12,23,21,29,19,20,8,10,25,21,29,10,4,8,6,10,1,18,23,4,23
24,1,18,8,21,11,26,29,20,11,30,23,4,13,30,27,20,21,12,20,26,11,18,5,7,10,2,28
19,4,16,5,23,15,19,22,4,22,29,10,12,12,5,10,29,18,1,26,6,14,11,27,11,15,27,13
14,13,2,11,9,29,10,16,26,26,30,20,25,8,24,29,23,3,8,15,6,9,6,20,10,6,22,6
24,20,24,9,18,6,9,21,21,18,1,14,2,20,15,3,18,12,2,28,21,12,4,9,8,13,8,5
7,13,2,4,7,4,23,7,3,22,2,19,30,3,9,5,2,24,13,17,24,3,2,28,5,25,16,12
16,16,2,5,28,4,14,9,17,28,8,29,27,9,1,27,10,13,29,18,4,30,7,14,1,22,11,4
11,4,30,13,19,12,22,17,20,28,21,26,19,1,19,5,17,15,20,16,3,5,18,22,26,28,8,16
9,18,5,7,23,10,28,13,29,26,10,16,18,15,7,13,23,4,29,4,11,3,28,16,2,26,2,7
17,9,17,21,4,6,9,3,24,14,3,10,4,6,6,21,5,5,29,18,28,6,29,23,30,5,5,6
21,19,6,28,9,21,27,21,9,19,13,12,6,5,19,9,1,20,1,6,27,7,12,28,27,14,9,11
10,25,22,29,1,3,13,6,9,5,1,13,10,16,13,16,23,17,13,24,18,21,22,10,5,30,9,14
7,8,1,25,12,16,11,15,28,14,12,4,22,14,30,26,19,18,26,12,25,26,6,11,2,16,24,20
4,13,25,1,24,30,29,2,4,7,1,24,5,28,19,9,6,9,2,4,21,26,21,18,5,28,19,12
3,21,23,26,23,22,11,16,19,11,10,23,16,29,23,13,17,2,7,27,8,27,6,23,15,20,29,8
22,8,27,27,11,18,29,13,14,5,1,13,18,4,20,25,30,9,18,23,4,9,1,3,21,23,4,6
16,30,12,3,24,4,25,12,15,14,13,29,30,10,29,12,1,24,10,5,7,11,24,6,3,6,5,13
7,24,6,19,14,24,28,14,24,29,20,14,10,9,11,17,27,20,23,25,11,19,3,27,13,30,30,6
7,7,1,18,30,12,5,21,8,24,16,7,12,15,19,3,5,26,26,29,30,7,9,13,13,11,2,19
22,9,7,15,24,22,8,17,28,2,15,28,4,21,9,4,5,17,13,27,30,30,23,17,5,2,6,30
28,18,5,19,11,17,29,29,18,2,13,21,8,2,6,3,12,28,25,10,28,6,9,27,28,6,19,23
16,20,10,23,17,8,20,10,28,26,17,18,22,11,16,4,4,23,20,29,25,21,6,7,8,26,3,23
10,9,21,6,28,7,13,29,22,21,4,30,13,27,5,16,12,7,18,18,20,6,23,6,16,21,29,26
15,4,16,21,6,28,30,20,5,12,21,16,28,18,12,14,19,20,16,28,16,20,26,1,8,15,3,4
16,15,20,7,9,18,14,18,5,14,25,15,27,16,11,30,16,3,21,3,24,9,18,27,5,1,10,25
9,15,13,22,26,27,4,21,22,15,7,10,4,25,9,6,25,2,2,30,10,26,15,6,24,30,10,7
28,24,2,9,9,20,10,20,1,4,20,30,13,21,8,2,26,12,29,30,30,13,2,4,29,10,15,14
30,8,28,26,17,27,23,29,13,29,2,15,15,20,5,22,12,3,18,20,18,14,10,13,2,11,7,15
22,28,11,29,5,27,21,24,7,25,14,16,28,10,19,28,11,15,16,11,8,11,23,27,22,26,26,17
28,16,24,7,20,8,7,15,19,3,10,19,30,12,16,18,19,2,22,8,25,13,3,18,26,27,7,12
6,14,7,9,1,4,26,21,1,8,27,20,3,5,9,8,5,27,12,27,25,5,8,21,5,18,23,16
14,7,11,24,1,25,10,5,27,1,18,26,16,25,18,11,6,2,6,21,4,25,13,29,15,11,17,2
7,17,5,13,12,11,8,24,27,3,19,8,25,5,11,4,9,17,12,1,17,27,15,3,13,2,12,19
24,13,9,21,9,8,29,10,26,6,14,5,18,24,15,3,13,28,26,30,14,10,20,29,29,17,15,10
3,3,30,10,30,19,1,15,24,29,30,18,6,2,8,4,3,7,14,24,13,12,20,16,7,12,5,15
23,11,22,22,24,19,8,24,6,5,6,29,24,1,10,15,28,9,25,13,2,17,26,23,4,22,28,22
13,15,4,19,15,16,22,14,7,8,24,17,24,15,28,29,2,16,30,13,3,5,19,28,18,22,14,7
16,30,19,2,22,17,11,22,1,18,14,8,9,27,8,20,15,8,19,17,19,28,21,18,22,15,19,9
27,6,1,23,3,15,29,8,20,23,26,8,5,7,28,15,2,23,4,7,27,29,14,11,4,27,19,18
9,1,10,8,28,3,26,26,17,22,5,25,28,1,1,23,13,11,13,13,1,7,17,30,11,13,12,28
23,21,19,7,27,11,29,19,13,18,11,2,11,3,28,10,18,10,9,27,29,22,28,23,15,6,18,2
15,10,27,15,22,28,3,27,3,29,29,18,2,12,10,25,1,11,2,28,10,8,13,2,5,15,30,2
23,27,22,21,24,28,5,3,22,26,11,13,30,2,8,19,12,21,25,17,12,4,22,4,5,20,23,8
28,25,11,7,29,2,4,6,7,8,25,5,8,7,4,6,1,20,28,8,30,24,21,14,21,14,20,20
5,19,17,4,5,28,6,27,16,4,15,29,29,2,13,4,27,21,9,6,1,17,3,15,22,15,8,5
5,27,17,16,13,15,1,18,22,21,30,11,2,7,21,27,6,30,10,29,12,18,18,1,5,14,19,19
17,2,12,20,20,2,23,19,18,29,16,14,1,25,12,7,21,29,5,25,27,7,10,22,6,10,23,18
10,16,11,29,26,13,2,21,9,10,21,30,15,2,9,7,15,26,28,17,6,11,10,7,10,25,23,10
22,20,15,11,9,5,10,2,19,17,18,19,23,21,28,11,9,5,10,25,28,4,8,10,12,7,12,29
7,5,20,2,20,22,30,19,26,10,22,10,23,7,19,28,8,10,24,15,14,30,29,5,15,28,13,18
13,5,30,3,24,11,26,14,28,17,29,1,22,9,15,29,14,1,3,21,16,11,2,2,13,27,16,8
7,16,17,23,10,12,7,22,10,20,16,12,12,5,1,22,11,24,24,5,15,30,22,14,25,23,2,3
3,28,20,28,26,19,8,13,30,7,22,11,3,24,20,25,16,22,10,12,10,11,21,20,4,12,24,7
25,3,28,17,10,5,19,12,30,19,17,24,28,19,22,5,2,13,2,21,11,27,29,4,14,21,23,23
7,1,24,14,26,1,19,28,10,5,1,29,6,8,26,27,5,17,14,22,20,17,18,21,10,3,27,28
4,24,4,19,13,27,6,29,25,3,28,28,1,25,26,27,12,4,16,4,2,3,29,27,7,1,4,21
13,4,5,23,4,21,24,16,1,13,16,9,3,27,2,3,19,17,22,25,22,22,9,7,17,24,26,2
26,8,12,13,24,15,16,22,29,6,24,10,1,10,26,30,18,8,2,6,1,27,9,20,9,9,29,22
26,28,6,11,26,23,21,24,1,4,16,18,11,11,4,14,24,13,25,12,26,9,19,10,22,21,1,29
29,23,4,16,16,25,27,1,30,14,15,9,20,3,30,14,22,15,25,20,24,26,27,27,14,18,27,17
10,27,19,5,22,23,26,9,1,1,2,17,15,3,14,11,29,16,22,24,10,5,19,8,26,12,6,3
26,8,2,29,29,10,22,4,25,10,18,28,7,22,14,22,13,9,5,21,13,17,28,29,26,3,8,5
8,11,10,10,17,23,13,23,29,4,19,6,11,11,16,20,29,25,17,18,22,27,26,18,7,15,21,10
10,4,3,26,3,18,26,15,1,8,11,15,10,21,23,10,21,30,11,2,1,9,30,2,17,20,14,12
16,22,4,3,3,3,13,26,1,24,3,24,15,2,19,21,14,3,9,1,4,16,27,7,5,19,10,2
4,2,9,13,5,15,29,9,5,9,13,7,9,28,10,28,28,18,17,29,20,9,18,15,12,13,8,30
26,27,29,14,24,12,22,29,15,21,19,1,3,11,17,6,21,3,23,7,7,30,10,18,3,11,12,25
15,25,2,22,7,30,14,8,11,30,13,27,6,11,13,8,29,16,27,10,23,12,24,9,21,1,23,26
18,11,11,14,1,27,15,20,19,27,24,4,28,9,26,22,21,26,1,27,18,3,19,17,14,2,3,3
1,23,2,7,8,18,21,30,19,29,27,9,26,23,19,2,23,24,13,14,17,3,19,25,30,26,9,15
23,25,30,29,25,12,20,26,26,18,26,10,19,27,4,22,30,23,1,25,14,17,25,21,20,19,17,29
5,7,7,12,10,7,7,24,29,29,15,14,4,24,7,5,28,4,26,20,30,27,26,8,26,14,1,6
